Time (s),Tendon 1,Tendon 2,Tendon 3,Tendon 4
52.590104,0.000000,0.000000,0.000678,0.005962
52.594104,0.000000,0.000000,0.000708,0.005958
52.598104,0.000000,0.000000,0.000738,0.005954
52.602104,0.000000,0.000000,0.000768,0.005951
52.606104,0.000000,0.000000,0.000798,0.005947
52.610104,0.000000,0.000000,0.000828,0.005943
52.614105,0.000000,0.000000,0.000857,0.005938
52.618105,0.000000,0.000000,0.000887,0.005934
52.622105,0.000000,0.000000,0.000917,0.005930
52.626105,0.000000,0.000000,0.000947,0.005925
52.630105,0.000000,0.000000,0.000977,0.005920
52.634105,0.000000,0.000000,0.001006,0.005915
52.638106,0.000000,0.000000,0.001036,0.005910
52.642106,0.000000,0.000000,0.001066,0.005905
52.646106,0.000000,0.000000,0.001095,0.005899
52.650106,0.000000,0.000000,0.001125,0.005894
52.654106,0.000000,0.000000,0.001155,0.005888
52.658106,0.000000,0.000000,0.001184,0.005882
52.662106,0.000000,0.000000,0.001214,0.005876
52.666107,0.000000,0.000000,0.001243,0.005870
52.670107,0.000000,0.000000,0.001273,0.005863
52.674107,0.000000,0.000000,0.001302,0.005857
52.678107,0.000000,0.000000,0.001332,0.005850
52.682107,0.000000,0.000000,0.001361,0.005844
52.686107,0.000000,0.000000,0.001390,0.005837
52.690108,0.000000,0.000000,0.001420,0.005830
52.694108,0.000000,0.000000,0.001449,0.005822
52.698108,0.000000,0.000000,0.001478,0.005815
52.702108,0.000000,0.000000,0.001508,0.005808
52.706108,0.000000,0.000000,0.001537,0.005800
52.710108,0.000000,0.000000,0.001566,0.005792
52.714109,0.000000,0.000000,0.001595,0.005784
52.718109,0.000000,0.000000,0.001624,0.005776
52.722109,0.000000,0.000000,0.001653,0.005768
52.726109,0.000000,0.000000,0.001682,0.005759
52.730109,0.000000,0.000000,0.001711,0.005751
52.734109,0.000000,0.000000,0.001740,0.005742
52.738110,0.000000,0.000000,0.001769,0.005733
52.742110,0.000000,0.000000,0.001797,0.005724
52.746110,0.000000,0.000000,0.001826,0.005715
52.750110,0.000000,0.000000,0.001855,0.005706
52.754110,0.000000,0.000000,0.001884,0.005697
52.758110,0.000000,0.000000,0.001912,0.005687
52.762110,0.000000,0.000000,0.001941,0.005677
52.766111,0.000000,0.000000,0.001969,0.005668
52.770111,0.000000,0.000000,0.001998,0.005658
52.774111,0.000000,0.000000,0.002026,0.005648
52.778111,0.000000,0.000000,0.002054,0.005637
52.782111,0.000000,0.000000,0.002083,0.005627
52.786111,0.000000,0.000000,0.002111,0.005616
52.790112,0.000000,0.000000,0.002139,0.005606
52.794112,0.000000,0.000000,0.002167,0.005595
52.798112,0.000000,0.000000,0.002196,0.005584
52.802112,0.000000,0.000000,0.002224,0.005573
52.806112,0.000000,0.000000,0.002252,0.005562
52.810112,0.000000,0.000000,0.002279,0.005550
52.814113,0.000000,0.000000,0.002307,0.005539
52.818113,0.000000,0.000000,0.002335,0.005527
52.822113,0.000000,0.000000,0.002363,0.005515
52.826113,0.000000,0.000000,0.002391,0.005503
52.830113,0.000000,0.000000,0.002418,0.005491
52.834113,0.000000,0.000000,0.002446,0.005479
52.838114,0.000000,0.000000,0.002473,0.005467
52.842114,0.000000,0.000000,0.002501,0.005454
52.846114,0.000000,0.000000,0.002528,0.005441
52.850114,0.000000,0.000000,0.002555,0.005429
52.854114,0.000000,0.000000,0.002583,0.005416
52.858114,0.000000,0.000000,0.002610,0.005403
52.862114,0.000000,0.000000,0.002637,0.005389
52.866115,0.000000,0.000000,0.002664,0.005376
52.870115,0.000000,0.000000,0.002691,0.005363
52.874115,0.000000,0.000000,0.002718,0.005349
52.878115,0.000000,0.000000,0.002745,0.005335
52.882115,0.000000,0.000000,0.002772,0.005321
52.886115,0.000000,0.000000,0.002798,0.005307
52.890116,0.000000,0.000000,0.002825,0.005293
52.894116,0.000000,0.000000,0.002852,0.005279
52.898116,0.000000,0.000000,0.002878,0.005265
52.902116,0.000000,0.000000,0.002904,0.005250
52.906116,0.000000,0.000000,0.002931,0.005235
52.910116,0.000000,0.000000,0.002957,0.005221
52.914117,0.000000,0.000000,0.002983,0.005206
52.918117,0.000000,0.000000,0.003009,0.005191
52.922117,0.000000,0.000000,0.003036,0.005175
52.926117,0.000000,0.000000,0.003061,0.005160
52.930117,0.000000,0.000000,0.003087,0.005145
52.934117,0.000000,0.000000,0.003113,0.005129
52.938118,0.000000,0.000000,0.003139,0.005113
52.942118,0.000000,0.000000,0.003165,0.005098
52.946118,0.000000,0.000000,0.003190,0.005082
52.950118,0.000000,0.000000,0.003216,0.005065
52.954118,0.000000,0.000000,0.003241,0.005049
52.958118,0.000000,0.000000,0.003266,0.005033
52.962118,0.000000,0.000000,0.003292,0.005016
52.966119,0.000000,0.000000,0.003317,0.005000
52.970119,0.000000,0.000000,0.003342,0.004983
52.974119,0.000000,0.000000,0.003367,0.004966
52.978119,0.000000,0.000000,0.003392,0.004949
52.982119,0.000000,0.000000,0.003417,0.004932
52.986119,0.000000,0.000000,0.003442,0.004915
52.990120,0.000000,0.000000,0.003466,0.004898
52.994120,0.000000,0.000000,0.003491,0.004880
52.998120,0.000000,0.000000,0.003515,0.004862
53.002120,0.000000,0.000000,0.003540,0.004845
53.006120,0.000000,0.000000,0.003564,0.004827
53.010120,0.000000,0.000000,0.003588,0.004809
53.014121,0.000000,0.000000,0.003612,0.004791
53.018121,0.000000,0.000000,0.003636,0.004773
53.022121,0.000000,0.000000,0.003660,0.004754
53.026121,0.000000,0.000000,0.003684,0.004736
53.030121,0.000000,0.000000,0.003708,0.004717
53.034121,0.000000,0.000000,0.003732,0.004698
53.038122,0.000000,0.000000,0.003755,0.004680
53.042122,0.000000,0.000000,0.003779,0.004661
53.046122,0.000000,0.000000,0.003802,0.004642
53.050122,0.000000,0.000000,0.003825,0.004622
53.054122,0.000000,0.000000,0.003848,0.004603
53.058122,0.000000,0.000000,0.003872,0.004584
53.062122,0.000000,0.000000,0.003895,0.004564
53.066123,0.000000,0.000000,0.003917,0.004545
53.070123,0.000000,0.000000,0.003940,0.004525
53.074123,0.000000,0.000000,0.003963,0.004505
53.078123,0.000000,0.000000,0.003986,0.004485
53.082123,0.000000,0.000000,0.004008,0.004465
53.086123,0.000000,0.000000,0.004030,0.004445
53.090124,0.000000,0.000000,0.004053,0.004424
53.094124,0.000000,0.000000,0.004075,0.004404
53.098124,0.000000,0.000000,0.004097,0.004383
53.102124,0.000000,0.000000,0.004119,0.004363
53.106124,0.000000,0.000000,0.004141,0.004342
53.110124,0.000000,0.000000,0.004163,0.004321
53.114125,0.000000,0.000000,0.004184,0.004300
53.118125,0.000000,0.000000,0.004206,0.004279
53.122125,0.000000,0.000000,0.004227,0.004258
53.126125,0.000000,0.000000,0.004249,0.004237
53.130125,0.000000,0.000000,0.004270,0.004215
53.134125,0.000000,0.000000,0.004291,0.004194
53.138126,0.000000,0.000000,0.004312,0.004172
53.142126,0.000000,0.000000,0.004333,0.004150
53.146126,0.000000,0.000000,0.004354,0.004129
53.150126,0.000000,0.000000,0.004374,0.004107
53.154126,0.000000,0.000000,0.004395,0.004085
53.158126,0.000000,0.000000,0.004416,0.004062
53.162126,0.000000,0.000000,0.004436,0.004040
53.166127,0.000000,0.000000,0.004456,0.004018
53.170127,0.000000,0.000000,0.004476,0.003995
53.174127,0.000000,0.000000,0.004496,0.003973
53.178127,0.000000,0.000000,0.004516,0.003950
53.182127,0.000000,0.000000,0.004536,0.003927
53.186127,0.000000,0.000000,0.004556,0.003905
53.190128,0.000000,0.000000,0.004575,0.003882
53.194128,0.000000,0.000000,0.004595,0.003859
53.198128,0.000000,0.000000,0.004614,0.003835
53.202128,0.000000,0.000000,0.004633,0.003812
53.206128,0.000000,0.000000,0.004652,0.003789
53.210128,0.000000,0.000000,0.004671,0.003765
53.214129,0.000000,0.000000,0.004690,0.003742
53.218129,0.000000,0.000000,0.004709,0.003718
53.222129,0.000000,0.000000,0.004728,0.003695
53.226129,0.000000,0.000000,0.004746,0.003671
53.230129,0.000000,0.000000,0.004765,0.003647
53.234129,0.000000,0.000000,0.004783,0.003623
53.238130,0.000000,0.000000,0.004801,0.003599
53.242130,0.000000,0.000000,0.004819,0.003575
53.246130,0.000000,0.000000,0.004837,0.003550
53.250130,0.000000,0.000000,0.004855,0.003526
53.254130,0.000000,0.000000,0.004872,0.003501
53.258130,0.000000,0.000000,0.004890,0.003477
53.262130,0.000000,0.000000,0.004907,0.003452
53.266131,0.000000,0.000000,0.004925,0.003428
53.270131,0.000000,0.000000,0.004942,0.003403
53.274131,0.000000,0.000000,0.004959,0.003378
53.278131,0.000000,0.000000,0.004976,0.003353
53.282131,0.000000,0.000000,0.004993,0.003328
53.286131,0.000000,0.000000,0.005009,0.003303
53.290132,0.000000,0.000000,0.005026,0.003278
53.294132,0.000000,0.000000,0.005042,0.003252
53.298132,0.000000,0.000000,0.005058,0.003227
53.302132,0.000000,0.000000,0.005075,0.003201
53.306132,0.000000,0.000000,0.005091,0.003176
53.310132,0.000000,0.000000,0.005106,0.003150
53.314133,0.000000,0.000000,0.005122,0.003124
53.318133,0.000000,0.000000,0.005138,0.003099
53.322133,0.000000,0.000000,0.005153,0.003073
53.326133,0.000000,0.000000,0.005169,0.003047
53.330133,0.000000,0.000000,0.005184,0.003021
53.334133,0.000000,0.000000,0.005199,0.002995
53.338134,0.000000,0.000000,0.005214,0.002969
53.342134,0.000000,0.000000,0.005229,0.002942
53.346134,0.000000,0.000000,0.005244,0.002916
53.350134,0.000000,0.000000,0.005258,0.002890
53.354134,0.000000,0.000000,0.005273,0.002863
53.358134,0.000000,0.000000,0.005287,0.002837
53.362134,0.000000,0.000000,0.005301,0.002810
53.366135,0.000000,0.000000,0.005315,0.002783
53.370135,0.000000,0.000000,0.005329,0.002757
53.374135,0.000000,0.000000,0.005343,0.002730
53.378135,0.000000,0.000000,0.005357,0.002703
53.382135,0.000000,0.000000,0.005370,0.002676
53.386135,0.000000,0.000000,0.005384,0.002649
53.390136,0.000000,0.000000,0.005397,0.002622
53.394136,0.000000,0.000000,0.005410,0.002595
53.398136,0.000000,0.000000,0.005423,0.002567
53.402136,0.000000,0.000000,0.005436,0.002540
53.406136,0.000000,0.000000,0.005448,0.002513
53.410136,0.000000,0.000000,0.005461,0.002485
53.414137,0.000000,0.000000,0.005473,0.002458
53.418137,0.000000,0.000000,0.005486,0.002430
53.422137,0.000000,0.000000,0.005498,0.002403
53.426137,0.000000,0.000000,0.005510,0.002375
53.430137,0.000000,0.000000,0.005522,0.002347
53.434137,0.000000,0.000000,0.005534,0.002320
53.438138,0.000000,0.000000,0.005545,0.002292
53.442138,0.000000,0.000000,0.005557,0.002264
53.446138,0.000000,0.000000,0.005568,0.002236
53.450138,0.000000,0.000000,0.005579,0.002208
53.454138,0.000000,0.000000,0.005590,0.002180
53.458138,0.000000,0.000000,0.005601,0.002152
53.462138,0.000000,0.000000,0.005612,0.002123
53.466139,0.000000,0.000000,0.005622,0.002095
53.470139,0.000000,0.000000,0.005633,0.002067
53.474139,0.000000,0.000000,0.005643,0.002039
53.478139,0.000000,0.000000,0.005653,0.002010
53.482139,0.000000,0.000000,0.005663,0.001982
53.486139,0.000000,0.000000,0.005673,0.001953
53.490140,0.000000,0.000000,0.005683,0.001925
53.494140,0.000000,0.000000,0.005693,0.001896
53.498140,0.000000,0.000000,0.005702,0.001867
53.502140,0.000000,0.000000,0.005711,0.001839
53.506140,0.000000,0.000000,0.005720,0.001810
53.510140,0.000000,0.000000,0.005730,0.001781
53.514141,0.000000,0.000000,0.005738,0.001752
53.518141,0.000000,0.000000,0.005747,0.001724
53.522141,0.000000,0.000000,0.005756,0.001695
53.526141,0.000000,0.000000,0.005764,0.001666
53.530141,0.000000,0.000000,0.005772,0.001637
53.534141,0.000000,0.000000,0.005781,0.001608
53.538142,0.000000,0.000000,0.005789,0.001579
53.542142,0.000000,0.000000,0.005796,0.001549
53.546142,0.000000,0.000000,0.005804,0.001520
53.550142,0.000000,0.000000,0.005812,0.001491
53.554142,0.000000,0.000000,0.005819,0.001462
53.558142,0.000000,0.000000,0.005826,0.001433
53.562142,0.000000,0.000000,0.005834,0.001403
53.566143,0.000000,0.000000,0.005841,0.001374
53.570143,0.000000,0.000000,0.005847,0.001345
53.574143,0.000000,0.000000,0.005854,0.001315
53.578143,0.000000,0.000000,0.005861,0.001286
53.582143,0.000000,0.000000,0.005867,0.001256
53.586143,0.000000,0.000000,0.005873,0.001227
53.590144,0.000000,0.000000,0.005879,0.001197
53.594144,0.000000,0.000000,0.005885,0.001168
53.598144,0.000000,0.000000,0.005891,0.001138
53.602144,0.000000,0.000000,0.005897,0.001108
53.606144,0.000000,0.000000,0.005902,0.001079
53.610144,0.000000,0.000000,0.005908,0.001049
53.614145,0.000000,0.000000,0.005913,0.001019
53.618145,0.000000,0.000000,0.005918,0.000990
53.622145,0.000000,0.000000,0.005923,0.000960
53.626145,0.000000,0.000000,0.005927,0.000930
53.630145,0.000000,0.000000,0.005932,0.000900
53.634145,0.000000,0.000000,0.005937,0.000870
53.638146,0.000000,0.000000,0.005941,0.000841
53.642146,0.000000,0.000000,0.005945,0.000811
53.646146,0.000000,0.000000,0.005949,0.000781
53.650146,0.000000,0.000000,0.005953,0.000751
53.654146,0.000000,0.000000,0.005957,0.000721
53.658146,0.000000,0.000000,0.005960,0.000691
53.662146,0.000000,0.000000,0.005963,0.000661
53.666147,0.000000,0.000000,0.005967,0.000631
53.670147,0.000000,0.000000,0.005970,0.000601
53.674147,0.000000,0.000000,0.005973,0.000571
53.678147,0.000000,0.000000,0.005976,0.000541
53.682147,0.000000,0.000000,0.005978,0.000511
53.686147,0.000000,0.000000,0.005981,0.000481
53.690148,0.000000,0.000000,0.005983,0.000451
53.694148,0.000000,0.000000,0.005985,0.000421
53.698148,0.000000,0.000000,0.005987,0.000391
53.702148,0.000000,0.000000,0.005989,0.000361
53.706148,0.000000,0.000000,0.005991,0.000330
53.710148,0.000000,0.000000,0.005992,0.000300
53.714149,0.000000,0.000000,0.005994,0.000270
53.718149,0.000000,0.000000,0.005995,0.000240
53.722149,0.000000,0.000000,0.005996,0.000210
53.726149,0.000000,0.000000,0.005997,0.000180
53.730149,0.000000,0.000000,0.005998,0.000150
53.734149,0.000000,0.000000,0.005999,0.000120
53.738150,0.000000,0.000000,0.005999,0.000089
53.742150,0.000000,0.000000,0.006000,0.000059
53.746150,0.000000,0.000000,0.006000,0.000029
53.750150,0.000000,0.000001,0.006000,0.000000
53.754150,0.000000,0.000031,0.006000,0.000000
53.758150,0.000000,0.000061,0.006000,0.000000
53.762150,0.000000,0.000092,0.005999,0.000000
53.766151,0.000000,0.000122,0.005999,0.000000
53.770151,0.000000,0.000152,0.005998,0.000000
53.774151,0.000000,0.000182,0.005997,0.000000
53.778151,0.000000,0.000212,0.005996,0.000000
53.782151,0.000000,0.000242,0.005995,0.000000
53.786151,0.000000,0.000272,0.005994,0.000000
53.790152,0.000000,0.000303,0.005992,0.000000
53.794152,0.000000,0.000333,0.005991,0.000000
53.798152,0.000000,0.000363,0.005989,0.000000
53.802152,0.000000,0.000393,0.005987,0.000000
53.806152,0.000000,0.000423,0.005985,0.000000
53.810152,0.000000,0.000453,0.005983,0.000000
53.814153,0.000000,0.000483,0.005981,0.000000
53.818153,0.000000,0.000513,0.005978,0.000000
53.822153,0.000000,0.000543,0.005975,0.000000
53.826153,0.000000,0.000573,0.005973,0.000000
53.830153,0.000000,0.000603,0.005970,0.000000
53.834153,0.000000,0.000633,0.005966,0.000000
53.838154,0.000000,0.000663,0.005963,0.000000
53.842154,0.000000,0.000693,0.005960,0.000000
53.846154,0.000000,0.000723,0.005956,0.000000
53.850154,0.000000,0.000753,0.005953,0.000000
53.854154,0.000000,0.000783,0.005949,0.000000
53.858154,0.000000,0.000813,0.005945,0.000000
53.862154,0.000000,0.000843,0.005941,0.000000
53.866155,0.000000,0.000873,0.005936,0.000000
53.870155,0.000000,0.000903,0.005932,0.000000
53.874155,0.000000,0.000932,0.005927,0.000000
53.878155,0.000000,0.000962,0.005922,0.000000
53.882155,0.000000,0.000992,0.005917,0.000000
53.886155,0.000000,0.001022,0.005912,0.000000
53.890156,0.000000,0.001051,0.005907,0.000000
53.894156,0.000000,0.001081,0.005902,0.000000
53.898156,0.000000,0.001111,0.005896,0.000000
53.902156,0.000000,0.001140,0.005891,0.000000
53.906156,0.000000,0.001170,0.005885,0.000000
53.910156,0.000000,0.001199,0.005879,0.000000
53.914157,0.000000,0.001229,0.005873,0.000000
53.918157,0.000000,0.001258,0.005867,0.000000
53.922157,0.000000,0.001288,0.005860,0.000000
53.926157,0.000000,0.001317,0.005854,0.000000
53.930157,0.000000,0.001347,0.005847,0.000000
53.934157,0.000000,0.001376,0.005840,0.000000
53.938158,0.000000,0.001405,0.005833,0.000000
53.942158,0.000000,0.001435,0.005826,0.000000
53.946158,0.000000,0.001464,0.005819,0.000000
53.950158,0.000000,0.001493,0.005811,0.000000
53.954158,0.000000,0.001522,0.005804,0.000000
53.958158,0.000000,0.001552,0.005796,0.000000
53.962158,0.000000,0.001581,0.005788,0.000000
53.966159,0.000000,0.001610,0.005780,0.000000
53.970159,0.000000,0.001639,0.005772,0.000000
53.974159,0.000000,0.001668,0.005764,0.000000
53.978159,0.000000,0.001697,0.005755,0.000000
53.982159,0.000000,0.001726,0.005746,0.000000
53.986159,0.000000,0.001755,0.005738,0.000000
53.990160,0.000000,0.001783,0.005729,0.000000
53.994160,0.000000,0.001812,0.005720,0.000000
53.998160,0.000000,0.001841,0.005711,0.000000
54.002160,0.000000,0.001870,0.005701,0.000000
54.006160,0.000000,0.001898,0.005692,0.000000
54.010160,0.000000,0.001927,0.005682,0.000000
54.014161,0.000000,0.001955,0.005672,0.000000
54.018161,0.000000,0.001984,0.005663,0.000000
54.022161,0.000000,0.002012,0.005652,0.000000
54.026161,0.000000,0.002041,0.005642,0.000000
54.030161,0.000000,0.002069,0.005632,0.000000
54.034161,0.000000,0.002097,0.005622,0.000000
54.038162,0.000000,0.002126,0.005611,0.000000
54.042162,0.000000,0.002154,0.005600,0.000000
54.046162,0.000000,0.002182,0.005589,0.000000
54.050162,0.000000,0.002210,0.005578,0.000000
54.054162,0.000000,0.002238,0.005567,0.000000
54.058162,0.000000,0.002266,0.005556,0.000000
54.062162,0.000000,0.002294,0.005544,0.000000
54.066163,0.000000,0.002322,0.005533,0.000000
54.070163,0.000000,0.002349,0.005521,0.000000
54.074163,0.000000,0.002377,0.005509,0.000000
54.078163,0.000000,0.002405,0.005497,0.000000
54.082163,0.000000,0.002432,0.005485,0.000000
54.086163,0.000000,0.002460,0.005473,0.000000
54.090164,0.000000,0.002487,0.005460,0.000000
54.094164,0.000000,0.002515,0.005448,0.000000
54.098164,0.000000,0.002542,0.005435,0.000000
54.102164,0.000000,0.002569,0.005422,0.000000
54.106164,0.000000,0.002597,0.005409,0.000000
54.110164,0.000000,0.002624,0.005396,0.000000
54.114165,0.000000,0.002651,0.005383,0.000000
54.118165,0.000000,0.002678,0.005369,0.000000
54.122165,0.000000,0.002705,0.005356,0.000000
54.126165,0.000000,0.002732,0.005342,0.000000
54.130165,0.000000,0.002759,0.005328,0.000000
54.134165,0.000000,0.002785,0.005314,0.000000
54.138166,0.000000,0.002812,0.005300,0.000000
54.142166,0.000000,0.002839,0.005286,0.000000
54.146166,0.000000,0.002865,0.005272,0.000000
54.150166,0.000000,0.002892,0.005257,0.000000
54.154166,0.000000,0.002918,0.005243,0.000000
54.158166,0.000000,0.002944,0.005228,0.000000
54.162166,0.000000,0.002971,0.005213,0.000000
54.166167,0.000000,0.002997,0.005198,0.000000
54.170167,0.000000,0.003023,0.005183,0.000000
54.174167,0.000000,0.003049,0.005168,0.000000
54.178167,0.000000,0.003075,0.005152,0.000000
54.182167,0.000000,0.003101,0.005137,0.000000
54.186167,0.000000,0.003126,0.005121,0.000000
54.190168,0.000000,0.003152,0.005105,0.000000
54.194168,0.000000,0.003178,0.005089,0.000000
54.198168,0.000000,0.003203,0.005073,0.000000
54.202168,0.000000,0.003229,0.005057,0.000000
54.206168,0.000000,0.003254,0.005041,0.000000
54.210168,0.000000,0.003279,0.005024,0.000000
54.214169,0.000000,0.003305,0.005008,0.000000
54.218169,0.000000,0.003330,0.004991,0.000000
54.222169,0.000000,0.003355,0.004974,0.000000
54.226169,0.000000,0.003380,0.004958,0.000000
54.230169,0.000000,0.003405,0.004940,0.000000
54.234169,0.000000,0.003429,0.004923,0.000000
54.238170,0.000000,0.003454,0.004906,0.000000
54.242170,0.000000,0.003479,0.004889,0.000000
54.246170,0.000000,0.003503,0.004871,0.000000
54.250170,0.000000,0.003528,0.004853,0.000000
54.254170,0.000000,0.003552,0.004836,0.000000
54.258170,0.000000,0.003576,0.004818,0.000000
54.262170,0.000000,0.003601,0.004800,0.000000
54.266171,0.000000,0.003625,0.004781,0.000000
54.270171,0.000000,0.003649,0.004763,0.000000
54.274171,0.000000,0.003673,0.004745,0.000000
54.278171,0.000000,0.003696,0.004726,0.000000
54.282171,0.000000,0.003720,0.004708,0.000000
54.286171,0.000000,0.003744,0.004689,0.000000
54.290172,0.000000,0.003767,0.004670,0.000000
54.294172,0.000000,0.003791,0.004651,0.000000
54.298172,0.000000,0.003814,0.004632,0.000000
54.302172,0.000000,0.003837,0.004613,0.000000
54.306172,0.000000,0.003860,0.004593,0.000000
54.310172,0.000000,0.003883,0.004574,0.000000
54.314173,0.000000,0.003906,0.004554,0.000000
54.318173,0.000000,0.003929,0.004535,0.000000
54.322173,0.000000,0.003952,0.004515,0.000000
54.326173,0.000000,0.003975,0.004495,0.000000
54.330173,0.000000,0.003997,0.004475,0.000000
54.334173,0.000000,0.004019,0.004455,0.000000
54.338174,0.000000,0.004042,0.004434,0.000000
54.342174,0.000000,0.004064,0.004414,0.000000
54.346174,0.000000,0.004086,0.004394,0.000000
54.350174,0.000000,0.004108,0.004373,0.000000
54.354174,0.000000,0.004130,0.004352,0.000000
54.358174,0.000000,0.004152,0.004331,0.000000
54.362174,0.000000,0.004174,0.004310,0.000000
54.366175,0.000000,0.004195,0.004289,0.000000
54.370175,0.000000,0.004217,0.004268,0.000000
54.374175,0.000000,0.004238,0.004247,0.000000
54.378175,0.000000,0.004260,0.004226,0.000000
54.382175,0.000000,0.004281,0.004204,0.000000
54.386175,0.000000,0.004302,0.004183,0.000000
54.390176,0.000000,0.004323,0.004161,0.000000
54.394176,0.000000,0.004344,0.004139,0.000000
54.398176,0.000000,0.004364,0.004117,0.000000
54.402176,0.000000,0.004385,0.004095,0.000000
54.406176,0.000000,0.004406,0.004073,0.000000
54.410176,0.000000,0.004426,0.004051,0.000000
54.414177,0.000000,0.004446,0.004029,0.000000
54.418177,0.000000,0.004466,0.004006,0.000000
54.422177,0.000000,0.004487,0.003984,0.000000
54.426177,0.000000,0.004507,0.003961,0.000000
54.430177,0.000000,0.004526,0.003939,0.000000
54.434177,0.000000,0.004546,0.003916,0.000000
54.438178,0.000000,0.004566,0.003893,0.000000
54.442178,0.000000,0.004585,0.003870,0.000000
54.446178,0.000000,0.004605,0.003847,0.000000
54.450178,0.000000,0.004624,0.003824,0.000000
54.454178,0.000000,0.004643,0.003800,0.000000
54.458178,0.000000,0.004662,0.003777,0.000000
54.462178,0.000000,0.004681,0.003753,0.000000
54.466179,0.000000,0.004700,0.003730,0.000000
54.470179,0.000000,0.004719,0.003706,0.000000
54.474179,0.000000,0.004737,0.003682,0.000000
54.478179,0.000000,0.004756,0.003658,0.000000
54.482179,0.000000,0.004774,0.003635,0.000000
54.486179,0.000000,0.004792,0.003610,0.000000
54.490180,0.000000,0.004810,0.003586,0.000000
54.494180,0.000000,0.004828,0.003562,0.000000
54.498180,0.000000,0.004846,0.003538,0.000000
54.502180,0.000000,0.004864,0.003513,0.000000
54.506180,0.000000,0.004881,0.003489,0.000000
54.510180,0.000000,0.004899,0.003464,0.000000
54.514181,0.000000,0.004916,0.003440,0.000000
54.518181,0.000000,0.004933,0.003415,0.000000
54.522181,0.000000,0.004951,0.003390,0.000000
54.526181,0.000000,0.004967,0.003365,0.000000
54.530181,0.000000,0.004984,0.003340,0.000000
54.534181,0.000000,0.005001,0.003315,0.000000
54.538182,0.000000,0.005018,0.003290,0.000000
54.542182,0.000000,0.005034,0.003265,0.000000
54.546182,0.000000,0.005050,0.003239,0.000000
54.550182,0.000000,0.005067,0.003214,0.000000
54.554182,0.000000,0.005083,0.003188,0.000000
54.558182,0.000000,0.005099,0.003163,0.000000
54.562182,0.000000,0.005115,0.003137,0.000000
54.566183,0.000000,0.005130,0.003111,0.000000
54.570183,0.000000,0.005146,0.003085,0.000000
54.574183,0.000000,0.005161,0.003060,0.000000
54.578183,0.000000,0.005177,0.003034,0.000000
54.582183,0.000000,0.005192,0.003008,0.000000
54.586183,0.000000,0.005207,0.002981,0.000000
54.590184,0.000000,0.005222,0.002955,0.000000
54.594184,0.000000,0.005237,0.002929,0.000000
54.598184,0.000000,0.005251,0.002903,0.000000
54.602184,0.000000,0.005266,0.002876,0.000000
54.606184,0.000000,0.005280,0.002850,0.000000
54.610184,0.000000,0.005294,0.002823,0.000000
54.614185,0.000000,0.005309,0.002796,0.000000
54.618185,0.000000,0.005323,0.002770,0.000000
54.622185,0.000000,0.005336,0.002743,0.000000
54.626185,0.000000,0.005350,0.002716,0.000000
54.630185,0.000000,0.005364,0.002689,0.000000
54.634185,0.000000,0.005377,0.002662,0.000000
54.638186,0.000000,0.005390,0.002635,0.000000
54.642186,0.000000,0.005404,0.002608,0.000000
54.646186,0.000000,0.005417,0.002581,0.000000
54.650186,0.000000,0.005430,0.002553,0.000000
54.654186,0.000000,0.005442,0.002526,0.000000
54.658186,0.000000,0.005455,0.002499,0.000000
54.662186,0.000000,0.005467,0.002471,0.000000
54.666187,0.000000,0.005480,0.002444,0.000000
54.670187,0.000000,0.005492,0.002416,0.000000
54.674187,0.000000,0.005504,0.002389,0.000000
54.678187,0.000000,0.005516,0.002361,0.000000
54.682187,0.000000,0.005528,0.002333,0.000000
54.686187,0.000000,0.005539,0.002305,0.000000
54.690188,0.000000,0.005551,0.002277,0.000000
54.694188,0.000000,0.005562,0.002249,0.000000
54.698188,0.000000,0.005574,0.002221,0.000000
54.702188,0.000000,0.005585,0.002193,0.000000
54.706188,0.000000,0.005596,0.002165,0.000000
54.710188,0.000000,0.005606,0.002137,0.000000
54.714189,0.000000,0.005617,0.002109,0.000000
54.718189,0.000000,0.005628,0.002081,0.000000
54.722189,0.000000,0.005638,0.002052,0.000000
54.726189,0.000000,0.005648,0.002024,0.000000
54.730189,0.000000,0.005658,0.001996,0.000000
54.734189,0.000000,0.005668,0.001967,0.000000
54.738190,0.000000,0.005678,0.001939,0.000000
54.742190,0.000000,0.005688,0.001910,0.000000
54.746190,0.000000,0.005697,0.001881,0.000000
54.750190,0.000000,0.005707,0.001853,0.000000
54.754190,0.000000,0.005716,0.001824,0.000000
54.758190,0.000000,0.005725,0.001795,0.000000
54.762190,0.000000,0.005734,0.001766,0.000000
54.766191,0.000000,0.005743,0.001738,0.000000
54.770191,0.000000,0.005752,0.001709,0.000000
54.774191,0.000000,0.005760,0.001680,0.000000
54.778191,0.000000,0.005768,0.001651,0.000000
54.782191,0.000000,0.005777,0.001622,0.000000
54.786191,0.000000,0.005785,0.001593,0.000000
54.790192,0.000000,0.005793,0.001564,0.000000
54.794192,0.000000,0.005800,0.001535,0.000000
54.798192,0.000000,0.005808,0.001505,0.000000
54.802192,0.000000,0.005816,0.001476,0.000000
54.806192,0.000000,0.005823,0.001447,0.000000
54.810192,0.000000,0.005830,0.001418,0.000000
54.814193,0.000000,0.005837,0.001388,0.000000
54.818193,0.000000,0.005844,0.001359,0.000000
