time[s],q_0[mm],q_2[mm]
7.0600000000,-3.8188560000,0.0000000000
7.0700000000,-3.8007060000,0.0000000000
7.0800000000,-3.7825250000,0.0000000000
7.0900000000,-3.7643120000,0.0000000000
7.1000000000,-3.7460700000,0.0000000000
7.1100000000,-3.7277980000,0.0000000000
7.1200000000,-3.7094970000,0.0000000000
7.1300000000,-3.6911680000,0.0000000000
7.1400000000,-3.6728120000,0.0000000000
7.1500000000,-3.6544300000,0.0000000000
7.1600000000,-3.6360210000,0.0000000000
7.1700000000,-3.6175880000,0.0000000000
7.1800000000,-3.5991300000,0.0000000000
7.1900000000,-3.5806480000,0.0000000000
7.2000000000,-3.5621440000,0.0000000000
7.2100000000,-3.5436170000,0.0000000000
7.2200000000,-3.5250690000,0.0000000000
7.2300000000,-3.5065000000,0.0000000000
7.2400000000,-3.4879110000,0.0000000000
7.2500000000,-3.4693030000,0.0000000000
7.2600000000,-3.4506770000,0.0000000000
7.2700000000,-3.4320320000,0.0000000000
7.2800000000,-3.4133710000,0.0000000000
7.2900000000,-3.3946930000,0.0000000000
7.3000000000,-3.3760000000,0.0000000000
7.3100000000,-3.3572910000,0.0000000000
7.3200000000,-3.3385690000,0.0000000000
7.3300000000,-3.3198330000,0.0000000000
7.3400000000,-3.3010850000,0.0000000000
7.3500000000,-3.2823250000,0.0000000000
7.3600000000,-3.2635540000,0.0000000000
7.3700000000,-3.2447720000,0.0000000000
7.3800000000,-3.2259800000,0.0000000000
7.3900000000,-3.2071800000,0.0000000000
7.4000000000,-3.1883720000,0.0000000000
7.4100000000,-3.1695560000,0.0000000000
7.4200000000,-3.1507330000,0.0000000000
7.4300000000,-3.1319040000,0.0000000000
7.4400000000,-3.1130710000,0.0000000000
7.4500000000,-3.0942320000,0.0000000000
7.4600000000,-3.0753900000,0.0000000000
7.4700000000,-3.0565450000,0.0000000000
7.4800000000,-3.0376980000,0.0000000000
7.4900000000,-3.0188490000,0.0000000000
7.5000000000,-3.0000000000,0.0000000000
7.5100000000,-2.9811510000,0.0000000000
7.5200000000,-2.9623020000,0.0000000000
7.5300000000,-2.9434550000,0.0000000000
7.5400000000,-2.9246100000,0.0000000000
7.5500000000,-2.9057680000,0.0000000000
7.5600000000,-2.8869290000,0.0000000000
7.5700000000,-2.8680960000,0.0000000000
7.5800000000,-2.8492670000,0.0000000000
7.5900000000,-2.8304440000,0.0000000000
7.6000000000,-2.8116280000,0.0000000000
7.6100000000,-2.7928200000,0.0000000000
7.6200000000,-2.7740200000,0.0000000000
7.6300000000,-2.7552280000,0.0000000000
7.6400000000,-2.7364460000,0.0000000000
7.6500000000,-2.7176750000,0.0000000000
7.6600000000,-2.6989150000,0.0000000000
7.6700000000,-2.6801670000,0.0000000000
7.6800000000,-2.6614310000,0.0000000000
7.6900000000,-2.6427090000,0.0000000000
7.7000000000,-2.6240000000,0.0000000000
7.7100000000,-2.6053070000,0.0000000000
7.7200000000,-2.5866290000,0.0000000000
7.7300000000,-2.5679680000,0.0000000000
7.7400000000,-2.5493230000,0.0000000000
7.7500000000,-2.5306970000,0.0000000000
7.7600000000,-2.5120890000,0.0000000000
7.7700000000,-2.4935000000,0.0000000000
7.7800000000,-2.4749310000,0.0000000000
7.7900000000,-2.4563830000,0.0000000000
7.8000000000,-2.4378560000,0.0000000000
7.8100000000,-2.4193520000,0.0000000000
7.8200000000,-2.4008700000,0.0000000000
7.8300000000,-2.3824120000,0.0000000000
7.8400000000,-2.3639790000,0.0000000000
7.8500000000,-2.3455700000,0.0000000000
7.8600000000,-2.3271880000,0.0000000000
7.8700000000,-2.3088320000,0.0000000000
7.8800000000,-2.2905030000,0.0000000000
7.8900000000,-2.2722020000,0.0000000000
7.9000000000,-2.2539300000,0.0000000000
7.9100000000,-2.2356880000,0.0000000000
7.9200000000,-2.2174750000,0.0000000000
7.9300000000,-2.1992940000,0.0000000000
7.9400000000,-2.1811440000,0.0000000000
7.9500000000,-2.1630270000,0.0000000000
7.9600000000,-2.1449420000,0.0000000000
7.9700000000,-2.1268910000,0.0000000000
7.9800000000,-2.1088750000,0.0000000000
7.9900000000,-2.0908940000,0.0000000000
8.0000000000,-2.0729490000,0.0000000000
8.0100000000,-2.0550400000,0.0000000000
8.0200000000,-2.0371690000,0.0000000000
8.0300000000,-2.0193360000,0.0000000000
8.0400000000,-2.0015410000,0.0000000000
8.0500000000,-1.9837860000,0.0000000000
8.0600000000,-1.9660710000,0.0000000000
8.0700000000,-1.9483970000,0.0000000000
8.0800000000,-1.9307640000,0.0000000000
8.0900000000,-1.9131740000,0.0000000000
8.1000000000,-1.8956260000,0.0000000000
8.1100000000,-1.8781220000,0.0000000000
8.1200000000,-1.8606630000,0.0000000000
8.1300000000,-1.8432480000,0.0000000000
8.1400000000,-1.8258790000,0.0000000000
8.1500000000,-1.8085560000,0.0000000000
8.1600000000,-1.7912810000,0.0000000000
8.1700000000,-1.7740530000,0.0000000000
8.1800000000,-1.7568730000,0.0000000000
8.1900000000,-1.7397430000,0.0000000000
8.2000000000,-1.7226620000,0.0000000000
8.2100000000,-1.7056320000,0.0000000000
8.2200000000,-1.6886530000,0.0000000000
8.2300000000,-1.6717250000,0.0000000000
8.2400000000,-1.6548500000,0.0000000000
8.2500000000,-1.6380290000,0.0000000000
8.2600000000,-1.6212600000,0.0000000000
8.2700000000,-1.6045470000,0.0000000000
8.2800000000,-1.5878880000,0.0000000000
8.2900000000,-1.5712850000,0.0000000000
8.3000000000,-1.5547390000,0.0000000000
8.3100000000,-1.5382500000,0.0000000000
8.3200000000,-1.5218180000,0.0000000000
8.3300000000,-1.5054450000,0.0000000000
8.3400000000,-1.4891300000,0.0000000000
8.3500000000,-1.4728760000,0.0000000000
8.3600000000,-1.4566810000,0.0000000000
8.3700000000,-1.4405480000,0.0000000000
8.3800000000,-1.4244760000,0.0000000000
8.3900000000,-1.4084660000,0.0000000000
8.4000000000,-1.3925200000,0.0000000000
8.4100000000,-1.3766360000,0.0000000000
8.4200000000,-1.3608170000,0.0000000000
8.4300000000,-1.3450620000,0.0000000000
8.4400000000,-1.3293730000,0.0000000000
8.4500000000,-1.3137500000,0.0000000000
8.4600000000,-1.2981930000,0.0000000000
8.4700000000,-1.2827040000,0.0000000000
8.4800000000,-1.2672820000,0.0000000000
8.4900000000,-1.2519290000,0.0000000000
8.5000000000,-1.2366440000,0.0000000000
8.5100000000,-1.2214300000,0.0000000000
8.5200000000,-1.2062850000,0.0000000000
8.5300000000,-1.1912110000,0.0000000000
8.5400000000,-1.1762090000,0.0000000000
8.5500000000,-1.1612790000,0.0000000000
8.5600000000,-1.1464210000,0.0000000000
8.5700000000,-1.1316370000,0.0000000000
8.5800000000,-1.1169260000,0.0000000000
8.5900000000,-1.1022900000,0.0000000000
8.6000000000,-1.0877280000,0.0000000000
8.6100000000,-1.0732420000,0.0000000000
8.6200000000,-1.0588320000,0.0000000000
8.6300000000,-1.0444990000,0.0000000000
8.6400000000,-1.0302430000,0.0000000000
8.6500000000,-1.0160640000,0.0000000000
8.6600000000,-1.0019640000,0.0000000000
8.6700000000,-0.9879430000,0.0000000000
8.6800000000,-0.9740020000,0.0000000000
8.6900000000,-0.9601400000,0.0000000000
8.7000000000,-0.9463590000,0.0000000000
8.7100000000,-0.9326590000,0.0000000000
8.7200000000,-0.9190400000,0.0000000000
8.7300000000,-0.9055040000,0.0000000000
8.7400000000,-0.8920500000,0.0000000000
8.7500000000,-0.8786800000,0.0000000000
8.7600000000,-0.8653930000,0.0000000000
8.7700000000,-0.8521910000,0.0000000000
8.7800000000,-0.8390730000,0.0000000000
8.7900000000,-0.8260410000,0.0000000000
8.8000000000,-0.8130940000,0.0000000000
8.8100000000,-0.8002340000,0.0000000000
8.8200000000,-0.7874610000,0.0000000000
8.8300000000,-0.7747750000,0.0000000000
8.8400000000,-0.7621770000,0.0000000000
8.8500000000,-0.7496670000,0.0000000000
8.8600000000,-0.7372460000,0.0000000000
8.8700000000,-0.7249140000,0.0000000000
8.8800000000,-0.7126720000,0.0000000000
8.8900000000,-0.7005210000,0.0000000000
8.9000000000,-0.6884600000,0.0000000000
8.9100000000,-0.6764910000,0.0000000000
8.9200000000,-0.6646130000,0.0000000000
8.9300000000,-0.6528280000,0.0000000000
8.9400000000,-0.6411350000,0.0000000000
8.9500000000,-0.6295350000,0.0000000000
8.9600000000,-0.6180290000,0.0000000000
8.9700000000,-0.6066170000,0.0000000000
8.9800000000,-0.5952990000,0.0000000000
8.9900000000,-0.5840760000,0.0000000000
9.0000000000,-0.5729490000,0.0000000000
9.0100000000,-0.5619180000,0.0000000000
9.0200000000,-0.5509820000,0.0000000000
9.0300000000,-0.5401440000,0.0000000000
9.0400000000,-0.5294020000,0.0000000000
9.0500000000,-0.5187580000,0.0000000000
9.0600000000,-0.5082120000,0.0000000000
9.0700000000,-0.4977650000,0.0000000000
9.0800000000,-0.4874160000,0.0000000000
9.0900000000,-0.4771660000,0.0000000000
9.1000000000,-0.4670160000,0.0000000000
9.1100000000,-0.4569660000,0.0000000000
9.1200000000,-0.4470170000,0.0000000000
9.1300000000,-0.4371680000,0.0000000000
9.1400000000,-0.4274200000,0.0000000000
9.1500000000,-0.4177740000,0.0000000000
9.1600000000,-0.4082300000,0.0000000000
9.1700000000,-0.3987880000,0.0000000000
9.1800000000,-0.3894490000,0.0000000000
9.1900000000,-0.3802130000,0.0000000000
9.2000000000,-0.3710800000,0.0000000000
9.2100000000,-0.3620510000,0.0000000000
9.2200000000,-0.3531260000,0.0000000000
9.2300000000,-0.3443060000,0.0000000000
9.2400000000,-0.3355910000,0.0000000000
9.2500000000,-0.3269800000,0.0000000000
9.2600000000,-0.3184760000,0.0000000000
9.2700000000,-0.3100770000,0.0000000000
9.2800000000,-0.3017840000,0.0000000000
9.2900000000,-0.2935980000,0.0000000000
9.3000000000,-0.2855190000,0.0000000000
9.3100000000,-0.2775470000,0.0000000000
9.3200000000,-0.2696820000,0.0000000000
9.3300000000,-0.2619250000,0.0000000000
9.3400000000,-0.2542760000,0.0000000000
9.3500000000,-0.2467360000,0.0000000000
9.3600000000,-0.2393040000,0.0000000000
9.3700000000,-0.2319820000,0.0000000000
9.3800000000,-0.2247680000,0.0000000000
9.3900000000,-0.2176650000,0.0000000000
9.4000000000,-0.2106710000,0.0000000000
9.4100000000,-0.2037870000,0.0000000000
9.4200000000,-0.1970130000,0.0000000000
9.4300000000,-0.1903500000,0.0000000000
9.4400000000,-0.1837980000,0.0000000000
9.4500000000,-0.1773580000,0.0000000000
9.4600000000,-0.1710280000,0.0000000000
9.4700000000,-0.1648110000,0.0000000000
9.4800000000,-0.1587050000,0.0000000000
9.4900000000,-0.1527120000,0.0000000000
9.5000000000,-0.1468300000,0.0000000000
9.5100000000,-0.1410620000,0.0000000000
9.5200000000,-0.1354060000,0.0000000000
9.5300000000,-0.1298640000,0.0000000000
9.5400000000,-0.1244350000,0.0000000000
9.5500000000,-0.1191190000,0.0000000000
9.5600000000,-0.1139170000,0.0000000000
9.5700000000,-0.1088290000,0.0000000000
9.5800000000,-0.1038550000,0.0000000000
9.5900000000,-0.0989960000,0.0000000000
9.6000000000,-0.0942510000,0.0000000000
9.6100000000,-0.0896200000,0.0000000000
9.6200000000,-0.0851050000,0.0000000000
9.6300000000,-0.0807040000,0.0000000000
9.6400000000,-0.0764190000,0.0000000000
9.6500000000,-0.0722500000,0.0000000000
9.6600000000,-0.0681960000,0.0000000000
9.6700000000,-0.0642570000,0.0000000000
9.6800000000,-0.0604350000,0.0000000000
9.6900000000,-0.0567280000,0.0000000000
9.7000000000,-0.0531380000,0.0000000000
9.7100000000,-0.0496640000,0.0000000000
9.7200000000,-0.0463070000,0.0000000000
9.7300000000,-0.0430660000,0.0000000000
9.7400000000,-0.0399420000,0.0000000000
9.7500000000,-0.0369350000,0.0000000000
9.7600000000,-0.0340450000,0.0000000000
9.7700000000,-0.0312720000,0.0000000000
9.7800000000,-0.0286160000,0.0000000000
9.7900000000,-0.0260770000,0.0000000000
9.8000000000,-0.0236560000,0.0000000000
9.8100000000,-0.0213520000,0.0000000000
9.8200000000,-0.0191660000,0.0000000000
9.8300000000,-0.0170980000,0.0000000000
9.8400000000,-0.0151470000,0.0000000000
9.8500000000,-0.0133140000,0.0000000000
9.8600000000,-0.0115990000,0.0000000000
9.8700000000,-0.0100020000,0.0000000000
9.8800000000,-0.0085230000,0.0000000000
9.8900000000,-0.0071620000,0.0000000000
9.9000000000,-0.0059200000,0.0000000000
9.9100000000,-0.0047950000,0.0000000000
9.9200000000,-0.0037890000,0.0000000000
9.9300000000,-0.0029010000,0.0000000000
9.9400000000,-0.0021320000,0.0000000000
9.9500000000,-0.0014800000,0.0000000000
9.9600000000,-0.0009470000,0.0000000000
9.9700000000,-0.0005330000,0.0000000000
9.9800000000,-0.0002370000,0.0000000000
9.9900000000,-0.0000590000,0.0000000000
10.0000000000,-0.0000000000,0.0000000000
10.0100000000,-0.0000590000,0.0000000000
10.0200000000,-0.0002370000,0.0000000000
10.0300000000,-0.0005330000,0.0000000000
10.0400000000,-0.0009470000,0.0000000000
10.0500000000,-0.0014800000,0.0000000000
10.0600000000,-0.0021320000,0.0000000000
10.0700000000,-0.0029010000,0.0000000000
10.0800000000,-0.0037890000,0.0000000000
10.0900000000,-0.0047950000,0.0000000000
10.1000000000,-0.0059200000,0.0000000000
10.1100000000,-0.0071620000,0.0000000000
10.1200000000,-0.0085230000,0.0000000000
10.1300000000,-0.0100020000,0.0000000000
10.1400000000,-0.0115990000,0.0000000000
10.1500000000,-0.0133140000,0.0000000000
10.1600000000,-0.0151470000,0.0000000000
10.1700000000,-0.0170980000,0.0000000000
10.1800000000,-0.0191660000,0.0000000000
10.1900000000,-0.0213520000,0.0000000000
10.2000000000,-0.0236560000,0.0000000000
10.2100000000,-0.0260770000,0.0000000000
